Description,Time,CoPx,CoPy
WOL2,20.0,0.0002732642357642358,0.03415332185671471
WOL2,21.0,0.00025612959387959384,0.03500027820677821
WOL2,22.0,0.00010212362637362636,0.03518632474668189
WOL2,23.0,-0.0005545039325039325,0.03546403235378235
WOL2,24.0,-0.0001045033537890681,0.035976187384044525
WOL2,25.0,0.0004629420491920492,0.03653605022880023
WOL2,26.0,0.0002472318752675895,0.03595104591836735
WOL2,27.0,0.0014155604175604174,0.035677146181896185
WOL2,28.0,0.0005346895604395604,0.034910359461966606
WOL2,29.0,0.0005709364364364364,0.03556247197197197
WOL2,30.0,0.0005985620094191524,0.03587175970458113
WOL2,31.0,0.0007208716216216217,0.03544551440726441
WOL2,32.0,0.0011208432995575852,0.03560574607535322
WOL2,33.0,0.0008442033819533819,0.03656315068640069
WOL2,34.0,0.0007397007635221921,0.03660454231482803
WOL2,35.0,0.0014991036393536394,0.03564256796081796
WOL2,36.0,0.0012364608248893964,0.035956773440844865
WOL2,37.0,0.0006312877877877878,0.03723528185328185
WOL2,38.0,0.0012097774368488654,0.036601436135293285
WOL2,39.0,0.0012581294151294152,0.035633249499499496
WOL2,40.0,0.0023787069002426144,0.03635551441415727
WOL2,41.0,0.0015494916702416704,0.037156082403832405
WOL2,42.0,0.0011143192521763951,0.036993374232909944
WOL2,43.0,0.001384920062920063,0.036226589696839694
WOL2,44.0,0.00027782917082917085,0.036251719851577
WOL2,45.0,0.0008376319891319891,0.03501766516516516
WOL2,46.0,0.0005390751748251748,0.03495163850435279
WOL2,47.0,0.0007453383025883026,0.034813676605176605
WOL2,48.0,0.001272194020265449,0.03445699978592836
WOL2,49.0,0.0012287379164879165,0.03597542256542256
WOL2,50.0,0.00133411716854574,0.0345060928714143
WOL2,51.0,0.0018328798083798083,0.033161240204490204
WOL2,52.0,0.0016926241258741258,0.03434230234051663
WOL2,53.0,0.0018345264907764908,0.03538280194480194
WOL2,54.0,0.0015261279078064792,0.035380423362351934
WOL2,55.0,0.0013560388602888603,0.03577928206778207
WOL2,56.0,0.0010508154702440417,0.036290165191950906
WOL2,57.0,0.0009779194551694551,0.035288518733018734
WOL2,58.0,0.0012435155558726987,0.0350581069287855
WOL2,59.0,0.0009143754111254111,0.03487378003003003
WOL2,60.0,0.0010265656001717843,0.03615550211151671
WON,0.0,-0.0005157351725121187,0.031240486241802107
WON,1.0,0.0023951118261118258,0.030497063206063206
WON,2.0,-0.00045630055658627087,0.0294671576280862
WON,3.0,0.0005023357643357643,0.028302900722150724
WON,4.0,0.0005063532182103611,0.028155124768089054
WON,5.0,0.0004255597025597025,0.029726350207350205
WON,6.0,0.000953734015984016,0.029370654488368772
WON,7.0,0.001122990847990848,0.029525848991848992
WON,8.0,0.0009191715070643642,0.03011228749821607
WON,9.0,-8.718396968396969e-05,0.028551968647218647
WON,10.0,9.354909376337949e-05,0.028197187883545027
WON,11.0,0.0009491773559273559,0.028551977012727013
WON,12.0,0.0014015721421435708,0.027586759775938347
WON,13.0,0.0010276849349349349,0.02983732579007579
WON,14.0,0.0008282928143285287,0.028593639788782647
WON,15.0,0.0013513214643214643,0.027673040683540682
WON,16.0,0.0004604351719708863,0.027814789424860854
WON,17.0,0.0007630833333333334,0.027780227048477046
WON,18.0,0.000762282610246896,0.0290963057299843
WON,19.0,0.0007789532747032746,0.02992818371943372
WON,20.0,0.0010599894034536892,0.029110223062651635
WON,21.0,0.00133195423995424,0.029842325575575576
WON,22.0,0.0014744338875410303,0.028912541958041958
WON,23.0,0.0007840038252538253,0.030182738023738026
WON,24.0,0.0005631601969459112,0.03060714292850007
WON,25.0,0.0011089812312312312,0.028903000250250253
WON,26.0,0.0013094575424575424,0.02979499914371343
WON,27.0,0.0012659450879450877,0.029438971936221935
WON,28.0,0.0007194693163978877,0.029063925681461395
WON,29.0,5.642614042614043e-05,0.02972963595738596
WON,30.0,0.0008515610817753674,0.028800918117596688
WON,31.0,0.0009768852066352066,0.029719417524667526
WON,32.0,0.0017568450478093335,0.03129877840017126
WON,33.0,0.0019226608394108393,0.03217786186186186
WON,34.0,0.001258956757528186,0.030894511988011988
WON,35.0,0.0009305430430430431,0.03176548702273702
WON,36.0,0.000566766983016983,0.0313580024975025
WON,37.0,0.0014732332689832688,0.03217155255255255
WON,38.0,0.0013282141786784645,0.03245564567575282
WON,39.0,-0.0007807188617188616,0.03144196778921779
WON,40.0,0.00023641390752105035,0.03380404010275439
WON,41.0,0.0011787201487201487,0.03342126959101959
WON,42.0,0.0018332152490366776,0.032054328885400316
WON,43.0,0.002316998105248105,0.030928295295295293
WON,44.0,0.0015574695304695304,0.03033880391037534
WON,45.0,0.0017895856570856572,0.030330377699127702
WON,46.0,0.001996103574996432,0.03137600510204081
WON,47.0,0.0027966715644215647,0.03187786568711569
WON,48.0,0.002789856893106893,0.03073579374197231
WON,49.0,0.0025747827112827114,0.028932237451737453
WON,50.0,0.0029626056086770373,0.03136373408734123
WON,51.0,0.002983229550979551,0.031139142142142143
WON,52.0,0.0029663153988868274,0.030230589232196375
WON,53.0,0.0027002014157014157,0.0306673490990991
WON,54.0,0.002874469673183959,0.030144048772655915
WON,55.0,0.0024029744744744745,0.030363773201773202
WON,56.0,0.0020024040245468816,0.029689333844726704
WON,57.0,0.0023553748748748747,0.028212237737737737
WON,58.0,0.0024784142643071217,0.029716615884115883
WON,59.0,0.0029107879665379666,0.029192943657943657
WON,60.0,0.001746455282802182,0.028803020743611827
WOR,0.0,0.0015392492871400057,0.031481917949814656
WOR,1.0,0.0015609696124696123,0.0316349862004862
WOR,2.0,0.001414854823747681,0.03171005241187384
WOR,3.0,0.0009362401687401687,0.030633778671528673
WOR,4.0,0.0012115717140002854,0.030940214856572
WOR,5.0,0.0015102054912054911,0.03222366974116974
WOR,6.0,0.0020622295561581274,0.03261751348651348
WOR,7.0,0.0019823114543114544,0.03201387312312313
WOR,8.0,0.0018911742899957187,0.031752623269587554
WOR,9.0,0.0015386329543829542,0.03234910077935078
WOR,10.0,0.0017706203439417725,0.0334597022977023
WOR,11.0,0.0017934472686972687,0.034605896432146434
WOR,12.0,0.0018380784929356358,0.034466607856429285
WOR,13.0,0.0020833792363792363,0.03260291941941942
WOR,14.0,0.0019712046168117595,0.03259724386327958
WOR,15.0,0.0015293893893893894,0.03067455348205348
WOR,16.0,0.0016366576280861995,0.03322010675039246
WOR,17.0,0.0023321889746889747,0.0326790429000429
WOR,18.0,0.0018749673183958897,0.03142762309119452
WOR,19.0,0.0018844119476619477,0.0346676315958816
WOR,20.0,0.0017527071856714713,0.03553694855144855
WOR,21.0,0.0017611345631345632,0.034640033283283286
WOR,22.0,0.0021229125517339804,0.03419987758669901
WOR,23.0,0.003144743457743458,0.03550530630630631
WOR,24.0,0.002216710717853575,0.035004097580990434
WOR,25.0,0.0014347042399542398,0.03490740065065065
WOR,26.0,0.0030447997359783073,0.035689659055230485
WOR,27.0,0.0011803084155584155,0.035704396181896185
WOR,28.0,0.0023732085057799343,0.03478732267732268
WOR,29.0,0.003114214535964536,0.032282568103818104
WOR,30.0,0.002510453118310261,0.03245390959040959
WOR,31.0,0.0028154480551980552,0.032865966144716145
WOR,32.0,0.002095475024975025,0.032262204795204794
WOR,33.0,0.0021962044187044186,0.03172547919347919
WOR,34.0,0.0020078217853575,0.03198003678464392
WOR,35.0,0.0021206516874016875,0.03151766409266409
WOR,36.0,0.0017264702083630656,0.0316697228842586
WOR,37.0,0.0018574203846703846,0.030510932146432145
WOR,38.0,0.00199196300128443,0.03018712655201941
WOR,39.0,0.0013759147361647362,0.03142277302302302
WOR,40.0,0.002219226951619809,0.03234114142999857
WOR,41.0,0.0021669633204633204,0.03214413291863292
WOR,42.0,0.002680644569715998,0.03325430094905095
WOR,43.0,0.0026167643000143,0.032910504075504075
WOR,44.0,0.0026098031611245897,0.03244248223205366
WOR,45.0,0.003044230730730731,0.031195398362648362
WOR,46.0,0.003144671542742971,0.030950072106464964
WOR,47.0,0.0024467679107679106,0.03327746514371514
WOR,48.0,0.002965503924646782,0.033546047523904665
WOR,49.0,0.0025311287358787357,0.03227389232089232
WOR,50.0,0.0027093864706721846,0.031897469459112315
WOR,51.0,0.00228749570999571,0.03215687859287859
WOR,52.0,0.002514001926644784,0.03163709347795062
WOR,53.0,0.002447766480766481,0.03355243743743744
WOR,54.0,0.002020983980305409,0.03292273908234623
WOR,55.0,0.0019710041112541116,0.03125511600886601
WOR,56.0,0.0024722655915513057,0.03056418552875696
WOR,57.0,0.002565673351923352,0.030589256041756042
WOR,58.0,0.002296970065648637,0.03055210079206508
WOR,59.0,0.0019783240383240384,0.0303771690976691
WOR,60.0,0.001906835539969942,0.031247548056967007
WR,0.0,0.0006032448674080411,0.02739475477616196
WR,1.0,0.000302514443014443,0.026453453274703276
WR,2.0,0.00010133980305408876,0.02310588293849008
WR,3.0,1.0228228228228235e-05,0.02039618700843701
WR,4.0,-0.0004525925859854431,0.020432954224347082
WR,5.0,-0.0004692020234520234,0.0215274833047333
WR,6.0,0.0004314798415869845,0.026374267268445842
WR,7.0,0.0003994467324467324,0.028289757829257828
WR,8.0,0.00046241280148423005,0.028725489617525333
WR,9.0,0.0006077852852852852,0.028884743636493636
WR,10.0,0.00030707010846296566,0.027829766447837877
WR,11.0,0.0005026414986414987,0.025163392785642783
WR,12.0,0.00022720572284857997,0.022041107571000428
WR,13.0,0.0003246702774202774,0.021200902545402547
WR,14.0,-0.00013030205508776936,0.019647236442129297
WR,15.0,5.229497354497355e-05,0.020602050657800658
WR,16.0,0.0003625008206079635,0.02469739096617668
WR,17.0,-0.00015248734448734447,0.027839790790790794
WR,18.0,0.0009994992507492506,0.028506254388468676
WR,19.0,0.0005468941083941084,0.028085878557128557
WR,20.0,0.0002994631439988583,0.02815265034965035
WR,21.0,0.0010215308522808523,0.026437120406120406
WR,22.0,0.0004444666761809619,0.024410460967603822
WR,23.0,0.00045184856284856287,0.02174121028171028
WR,24.0,-3.1157485371771095e-05,0.021245230091337237
WR,25.0,0.000429281889031889,0.02209456149006149
WR,26.0,0.0003654200085628657,0.02578426641215927
WR,27.0,0.0007577293364793365,0.02852858765908766
WR,28.0,0.0007455396032538889,0.029687068609961467
WR,29.0,-2.5391141141141144e-05,0.030981720613470612
WR,30.0,3.9958969601826745e-05,0.0298408288140431
WR,31.0,0.00011225139425139425,0.02627360985985986
WR,32.0,-0.0001256212359069502,0.023266444912230625
WR,33.0,-0.00030876862576862573,0.021392059917059916
WR,34.0,0.00020810807050092764,0.0222180281147424
WR,35.0,0.0002984501287001287,0.02224923931073931
WR,36.0,-0.00026154912944198656,0.02302114967175681
WR,37.0,0.0002552169312169312,0.025855861039611037
WR,38.0,0.0005024617882117882,0.02574739499785928
WR,39.0,6.84436221936222e-05,0.0299217538967539
WR,40.0,0.0009092738689881547,0.030679145033537893
WR,41.0,0.0004622521092521093,0.026409549335049336
WR,42.0,0.0008969351719708863,0.02325754128014842
WR,43.0,-0.00018245531245531245,0.022980423316173317
WR,44.0,2.6821571285857002e-05,0.021448937277008705
WR,45.0,-6.719365794365794e-05,0.023656598527098525
WR,46.0,0.0001616636220921935,0.025844491544170116
WR,47.0,0.00019578185328185328,0.028775480516230516
WR,48.0,8.717329099471957e-05,0.028920478378764092
WR,49.0,0.00036344780494780495,0.03018083015158015
WR,50.0,0.00029376202369059515,0.030923149314970744
WR,51.0,0.0010957298727298727,0.02734924914199914
WR,52.0,0.00263219733837591,0.023842021514200087
WR,53.0,0.00032753621478621476,0.022595070856570854
WR,54.0,-0.00030442857142857143,0.021999882760097046
WR,55.0,-0.0001405092235092235,0.02361899374374374
WR,56.0,-0.000301005351791066,0.024276224953617812
WR,57.0,0.00022673691548691548,0.025779731302731302
WR,58.0,0.000736696767518196,0.028841048736977307
WR,59.0,0.0008802990132990132,0.02980465561990562
WR,60.0,0.0012154705755859794,0.030205424700738295
